Id,OrganizationId,CertifiedStatus,License,CertificateCode,CertificateType,Organization,Role,Country,CertificateUrl,SalesActivityStatus
a02UV00000D82nYYAR,001UV00000RpScDYAV,Valid,FSC-C217279,SCS-COC-701722,COC,CV Nagam Rattan,Certificate holder,INDONESIA,/api/v1/Certification/a02UV00000D82nYYAR/PrintFile?culture=en,
a02f300000gKaibAAC,0014y000024QEdXAAW,Valid,FSC-C144893,SCS-COC-006547,COC,CV Narayani,Site,INDONESIA,/api/v1/Certification/a02f300000gKaibAAC/PrintFile?culture=en,
a02f300000gKaibAAC,001f300001triWNAAY,Valid,FSC-C144893,SCS-COC-006547,COC,CV Narayani,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000gKaibAAC/PrintFile?culture=en,
a02UV00000ERx7BYAT,001UV00000VfsPCYAZ,Valid,FSC-C218848,SCS-COC-701862,COC,CV Nawasena Aji Persada,Site,INDONESIA,/api/v1/Certification/a02UV00000ERx7BYAT/PrintFile?culture=en,
a02Do000007Oix5IAC,001Do00000QqjBBIAZ,Valid,FSC-C196692,CU-COC-884803,COC,CV Nur Ratna,Certificate holder,INDONESIA,/api/v1/Certification/a02Do000007Oix5IAC/PrintFile?culture=en,
a0240000005sRubAAE,0014000000PedumAAB,Terminated,FSC-C006324,SW-COC-344,COC,CV Padmaloka,Site,INDONESIA,/api/v1/Certification/a0240000005sRubAAE/PrintFile?culture=en,
a023300000ayslEAAQ,0013300001ilsA8AAI,Terminated,FSC-C130507,SGS-COC-010733,COC,CV Pangestu (Teakstory),Certificate holder,INDONESIA,/api/v1/Certification/a023300000ayslEAAQ/PrintFile?culture=en,
a02f300000gJiIjAAK,001f300001tqf86AAA,Terminated,FSC-C142637,TT-COC-006659,COC,CV Pondok Kayu Tropis Indonesia,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000gJiIjAAK/PrintFile?culture=en,
a02f300000gJiIjAAK,001f300001tqf8BAAQ,Terminated,FSC-C142637,TT-COC-006659,COC,CV Pondok Kayu Tropis Indonesia (Factory),Site,INDONESIA,/api/v1/Certification/a02f300000gJiIjAAK/PrintFile?culture=en,
a024y00000m44PMAAY,0014y000021VDTrAAO,Terminated,FSC-C163165,SA-COC-008322,COC,CV Premiere Wood Manufacturing,Certificate holder,INDONESIA,/api/v1/Certification/a024y00000m44PMAAY/PrintFile?culture=en,
a02f300000e0bb1AAA,001f300001rXNEmAAO,Valid,FSC-C137614,SGSHK-COC-440045,COC,CV Prima Pack,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000e0bb1AAA/PrintFile?culture=en,
a0240000005sSidAAE,0014000000PeadPAAR,Terminated,FSC-C009426,RA-COC-003069,COC,CV Prima Putra Bengawan,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sSidAAE/PrintFile?culture=en,
a02Do000001jonIIAQ,001Do000002ngOGIAY,Valid,FSC-C187499,SCS-COC-009761,COC,CV Qualiteak,Certificate holder,INDONESIA,/api/v1/Certification/a02Do000001jonIIAQ/PrintFile?culture=en,
a02Do000001jonIIAQ,001Do000009GDFxIAO,Valid,FSC-C187499,SCS-COC-009761,COC,CV Qualiteak - Jepara / Indonesia,Site,INDONESIA,/api/v1/Certification/a02Do000001jonIIAQ/PrintFile?culture=en,
a02Do000001iq24IAA,001Do00000JkXlrIAF,Valid,FSC-C192016,SGSHK-COC-440097,COC,CV Rahan Mitra Alam,Certificate holder,INDONESIA,/api/v1/Certification/a02Do000001iq24IAA/PrintFile?culture=en,
a0240000005sTYdAAM,0014000000Peb48AAB,Terminated,FSC-C012650,SW-COC-003724,COC,CV Rajawali Perkasa Furniture,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sTYdAAM/PrintFile?culture=en,
a02UV0000056QkvYAE,001UV00000DvWLRYA3,Suspended,FSC-C207041,SCS-COC-700871,COC,CV Rattan Sanga Sanga Cirebon,Certificate holder,INDONESIA,/api/v1/Certification/a02UV0000056QkvYAE/PrintFile?culture=en,
a0240000005v84kAAA,0014000000Vdn5HAAR,Terminated,FSC-C101550,TUVDC-COC-100599,COC,CV Rattan Village Center of Indonesia,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005v84kAAA/PrintFile?culture=en,
a02f300000gIbAIAA0,001f300001tpFjfAAE,Terminated,FSC-C140158,PBN-COC-007836,COC,CV Resman Print,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000gIbAIAA0/PrintFile?culture=en,
a023300000azN5BAAU,0013300001kFFSQAA4,Valid,FSC-C131377,SCS-COC-005653,COC,CV Ribka Furniture,Certificate holder,INDONESIA,/api/v1/Certification/a023300000azN5BAAU/PrintFile?culture=en,
a0240000005sUKWAA2,0014000000PeZIxAAN,Terminated,FSC-C015619,SW-COC-498,COC,CV Rimba Sentosa,Site,INDONESIA,/api/v1/Certification/a0240000005sUKWAA2/PrintFile?culture=en,
a0240000005sSAjAAM,0014000000Pec1cAAB,Terminated,FSC-C007324,SW-COC-079,COC,CV Rish Adi Jati Pratama,Site,INDONESIA,/api/v1/Certification/a0240000005sSAjAAM/PrintFile?culture=en,
a024000000QfSl1AAF,0014000001XqZQpAAN,Suspended,FSC-C123882,SCS-COC-006096,COC,CV Riverina,Certificate holder,INDONESIA,/api/v1/Certification/a024000000QfSl1AAF/PrintFile?culture=en,
a02UV000006hHtQYAU,001UV00000HGEjcYAH,Suspended,FSC-C209360,SCS-COC-701091,COC,CV Robani,Certificate holder,INDONESIA,/api/v1/Certification/a02UV000006hHtQYAU/PrintFile?culture=en,
a0240000005sReAAAU,0014000000PeaqKAAR,Terminated,FSC-C005305,SW-COC-273,COC,CV Roda Jati,Site,INDONESIA,/api/v1/Certification/a0240000005sReAAAU/PrintFile?culture=en,
a024000000M2v5sAAB,00140000012PJRYAA4,Valid,FSC-C121469,BV-COC-121469,COC,CV SABHA,Certificate holder,INDONESIA,/api/v1/Certification/a024000000M2v5sAAB/PrintFile?culture=en,
a0240000005sUpNAAU,0014000000PeZ6RAAV,Terminated,FSC-C017532,IC-COC-100012,COC,CV SULTAN AGUNG CRAFT,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sUpNAAU/PrintFile?culture=en,
a02f300000lpaejAAA,001f3000021aodcAAA,Valid,FSC-C158866,SCS-COC-007382,COC,CV Sabana Jaya,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000lpaejAAA/PrintFile?culture=en,
a0240000005sVVQAA2,0014000000PeZ6GAAV,Terminated,FSC-C020139,SW-COC-574,COC,CV Samarinda Furniture,Site,INDONESIA,/api/v1/Certification/a0240000005sVVQAA2/PrintFile?culture=en,
a02UV000008ap2eYAA,001UV00000KbqDqYAJ,Suspended,FSC-C212102,SCS-COC-701322,COC,CV Sami Jaya,Certificate holder,INDONESIA,/api/v1/Certification/a02UV000008ap2eYAA/PrintFile?culture=en,
a02f300000gIuYaAAK,001Do000002neAUIAY,Valid,FSC-C140768,SCS-COC-009700,COC,CV Seken,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000gIuYaAAK/PrintFile?culture=en,
a024000000EXaNrAAL,0014000000nvfsSAAQ,Terminated,FSC-C115871,SGS-COC-009831,COC,CV Sinar Surya,Certificate holder,INDONESIA,/api/v1/Certification/a024000000EXaNrAAL/PrintFile?culture=en,
a02Do000001jM9PIAU,001Do000002nRE5IAM,Valid,FSC-C187201,SCS-COC-009742,COC,CV Solan Offset & Packaging,Certificate holder,INDONESIA,/api/v1/Certification/a02Do000001jM9PIAU/PrintFile?culture=en,
a024y00000nWpTMAA0,0014y00002dzl66AAA,Suspended,FSC-C177629,SA-COC-013139,COC,CV Sukahayu Persada,Certificate holder,INDONESIA,/api/v1/Certification/a024y00000nWpTMAA0/PrintFile?culture=en,
a0240000005sR2kAAE,0014000000PeZJUAA3,Terminated,FSC-C002985,IC-COC-100011,COC,"CV Sultan Agung Putra, Manufacture of Wood Furniture",Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sR2kAAE/PrintFile?culture=en,
a02UV00000EMpTdYAL,001UV00000TgvfcYAB,Valid,FSC-C218737,SCS-COC-701845,COC,CV Sumber Alam Rattan,Certificate holder,INDONESIA,/api/v1/Certification/a02UV00000EMpTdYAL/PrintFile?culture=en,
a0240000008nFkbAAE,001f300001zUQRaAAO,Valid,FSC-C110432,SCS-COC-007270,COC,CV Sumber Pinus Jaya,Site,INDONESIA,/api/v1/Certification/a0240000008nFkbAAE/PrintFile?culture=en,
a02f300000gJ1hRAAS,001f300001tpy8VAAQ,Valid,FSC-C141019,SCS-COC-006306,COC,CV Surya Agung Jaya,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000gJ1hRAAS/PrintFile?culture=en,
a02UV000004HKEXYA4,001UV00000BrZHRYA3,Valid,FSC-C205468,BV-COC-205468,COC,CV TASHINDA PUTRA PRIMA,Certificate holder,INDONESIA,/api/v1/Certification/a02UV000004HKEXYA4/PrintFile?culture=en,No_FSC_Sales
a02f300000jTPQHAA4,001f300001we3LPAAY,Terminated,FSC-C150708,BV-COC-150708,COC,CV TEHNIK OPTIMIS PERSADA,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000jTPQHAA4/PrintFile?culture=en,
a02Do000005tV8OIAU,001Do00000MejzgIAB,Terminated,FSC-C194210,CU-COC-897923,COC,CV TROPIKA PERKASA,Certificate holder,INDONESIA,/api/v1/Certification/a02Do000005tV8OIAU/PrintFile?culture=en,
a02Do0000083UvBIAU,001Do00000S2XvNIAV,Valid,FSC-C198862,SCS-COC-700176,COC,CV Teak Pule Furniture,Certificate holder,INDONESIA,/api/v1/Certification/a02Do0000083UvBIAU/PrintFile?culture=en,
a02Do000001gEThIAM,001Do000003nbZMIAY,Valid,FSC-C185252,SCS-COC-009596,COC,CV Tiga Ganesha Abadi,Certificate holder,INDONESIA,/api/v1/Certification/a02Do000001gEThIAM/PrintFile?culture=en,
a024y00000lpiR7AAI,0014y00002ZzJTfAAN,Terminated,FSC-C174476,SA-COC-012919,COC,CV Tiga Putra Mandiri,Certificate holder,INDONESIA,/api/v1/Certification/a024y00000lpiR7AAI/PrintFile?culture=en,
a024000000A3cgKAAR,0014000000fhWUlAAM,Terminated,FSC-C111701,SGS-COC-009472,COC,CV Trimitra Kencana,Certificate holder,INDONESIA,/api/v1/Certification/a024000000A3cgKAAR/PrintFile?culture=en,
a02f300000gJ4ZcAAK,001f300001tpzkNAAQ,Valid,FSC-C141127,SCS-COC-006307,COC,CV Unggul Putra Samudra,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000gJ4ZcAAK/PrintFile?culture=en,
a02Do0000016pfwIAA,001Do00000GAPnxIAH,Valid,FSC-C189997,SCS-COC-009915,COC,CV Vanessa,Certificate holder,INDONESIA,/api/v1/Certification/a02Do0000016pfwIAA/PrintFile?culture=en,
a024y00000jqqnPAAQ,0014y00002koUQ4AAM,Valid,FSC-C182483,SCS-COC-009383,COC,CV Wanda Rattan,Certificate holder,INDONESIA,/api/v1/Certification/a024y00000jqqnPAAQ/PrintFile?culture=en,
a02UV00000D4h0TYAR,001UV00000Rk2KGYAZ,Valid,FSC-C217198,BV-COC-217198,COC,CV Widhi Asih Bali Export,Certificate holder,INDONESIA,/api/v1/Certification/a02UV00000D4h0TYAR/PrintFile?culture=en,
a0240000005uD70AAE,0014000000Txl2JAAR,Terminated,FSC-C095340,TT-COC-003445,COC,CV Wisma Jaya,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005uD70AAE/PrintFile?culture=en,
a02Do0000010gTJIAY,001Do00000M1F3TIAV,Valid,FSC-C193498,SGSHK-COC-440101,COC,CV. ANUGRAH  LESTARI  MEUBEL,Certificate holder,INDONESIA,/api/v1/Certification/a02Do0000010gTJIAY/PrintFile?culture=en,
a0240000005sRPSAA2,0014000000PebIXAAZ,Terminated,FSC-C004393,TT-COC-002960,COC,CV. ASIATIK ATMOSFER,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sRPSAA2/PrintFile?culture=en,
a024y00000jq3YLAAY,0014y00002MQ3XoAAL,Terminated,FSC-C168724,SGSHK-COC-440076,COC,CV. Adellart Strandkorb Division,Certificate holder,INDONESIA,/api/v1/Certification/a024y00000jq3YLAAY/PrintFile?culture=en,
a02f300000gJW94AAG,001f300001tqTG7AAM,Terminated,FSC-C142152,NC-COC-007906,COC,CV. Alamut Bumiwisesa,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000gJW94AAG/PrintFile?culture=en,
a0240000006t4vDAAQ,0014000000WpPgOAAV,Valid,FSC-C102793,TUVDC-COC-100593,COC,CV. Allpin,Certificate holder,INDONESIA,/api/v1/Certification/a0240000006t4vDAAQ/PrintFile?culture=en,
a0240000005sSExAAM,0014000000PedYyAAJ,Terminated,FSC-C007586,SW-COC-003231,COC,CV. Arya Buana,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sSExAAM/PrintFile?culture=en,
a02Do000001jsDWIAY,001Do000002o0oPIAQ,Valid,FSC-C187885,SGSHK-COC-440092,COC,CV. Aurora Rotan,Certificate holder,INDONESIA,/api/v1/Certification/a02Do000001jsDWIAY/PrintFile?culture=en,
a02f300000gHcdCAAS,001f300001rb1LnAAI,Terminated,FSC-C135690,NC-COC-007717,COC,CV. Bagaskara Galih Perkasa,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000gHcdCAAS/PrintFile?culture=en,
a02f300000gIgSoAAK,001f300001tpN7YAAU,Valid,FSC-C140326,SGSHK-COC-440019,COC,CV. Cahaya Prima Mandiri,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000gIgSoAAK/PrintFile?culture=en,
a024000000C8jmeAAB,0014000000kmaqmAAA,Terminated,FSC-C113742,NC-COC-006224,COC,CV. Cipta Perdana Mebelindo,Certificate holder,INDONESIA,/api/v1/Certification/a024000000C8jmeAAB/PrintFile?culture=en,
a0240000005sW9dAAE,0014000000PeZvmAAF,Terminated,FSC-C022632,NC-COC-004703,COC,CV. Citra Jepara,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sW9dAAE/PrintFile?culture=en,
a02Do000001irdCIAQ,001Do00000K0legIAB,Terminated,FSC-C192103,NC-COC-036153,COC,CV. Citra Jepara Furniture Exporter,Certificate holder,INDONESIA,/api/v1/Certification/a02Do000001irdCIAQ/PrintFile?culture=en,
a024000000G45AeAAJ,0014000000qgIYPAA2,Valid,FSC-C117252,PBN-COC-006699,COC,CV. Cocoon Asia,Certificate holder,INDONESIA,/api/v1/Certification/a024000000G45AeAAJ/PrintFile?culture=en,
a02f300000k6LleAAE,001f300001y3ZUYAA2,Terminated,FSC-C154384,NC-COC-057664,COC,CV. Dinding Indah Indonesia,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000k6LleAAE/PrintFile?culture=en,
a0240000006vnYUAAY,0014000000YvB73AAF,Terminated,FSC-C105494,SCS-FM/COC-004351,FM/COC,CV. Dipantara,Certificate holder,INDONESIA,/api/v1/Certification/a0240000006vnYUAAY/PrintFile?culture=en,
a02Do0000010YT2IAM,001Do00000LHiLhIAL,Valid,FSC-C193060,SGSHK-COC-440100,COC,CV. Dollar Furniture,Certificate holder,INDONESIA,/api/v1/Certification/a02Do0000010YT2IAM/PrintFile?culture=en,
a0240000006vxyaAAA,0014000000YwKuBAAV,Valid,FSC-C105660,TUVDC-COC-100784,COC,CV. Excelcon,Certificate holder,INDONESIA,/api/v1/Certification/a0240000006vxyaAAA/PrintFile?culture=en,
a02Do000007VhUWIA0,001Do00000Qr50mIAB,Terminated,FSC-C196974,BV-COC-196974,COC,CV. Exotica Garden Furniture,Certificate holder,INDONESIA,/api/v1/Certification/a02Do000007VhUWIA0/PrintFile?culture=en,
a02f300000jmF6PAAU,001f300001yXlE7AAK,Valid,FSC-C155020,CU-COC-869507,COC,CV. GRAND INDO TIMBER,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000jmF6PAAU/PrintFile?culture=en,
a0240000005sULjAAM,0014000000PeZsNAAV,Terminated,FSC-C015694,IC-COC-100075,COC,CV. HS Antique Furniture,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sULjAAM/PrintFile?culture=en,
a0240000005sRn3AAE,0014000000PecaQAAR,Terminated,FSC-C005856,SW-COC-003077,COC,CV. Hanse Garden Indonesia,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sRn3AAE/PrintFile?culture=en,
a02f300000gXOHxAAO,001f300001wX9NoAAK,Valid,FSC-C148989,CU-COC-865836,COC,CV. Iki Hidayat,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000gXOHxAAO/PrintFile?culture=en,
a02UV00000EVkzNYAT,001UV00000UfCYbYAN,Valid,FSC-C218917,SCS-COC-701875,COC,CV. Indoteak Sukses Makmur,Certificate holder,INDONESIA,/api/v1/Certification/a02UV00000EVkzNYAT/PrintFile?culture=en,
a02UV000004YeVNYA0,001UV00000CYVorYAH,Valid,FSC-C206028,BV-COC-206028,COC,CV. JADE INDOPRATAΜΑ,Certificate holder,INDONESIA,/api/v1/Certification/a02UV000004YeVNYA0/PrintFile?culture=en,
a02Do000001iSPvIAM,001Do00000HXu74IAD,Valid,FSC-C190949,CU-COC-895663,COC,CV. KARYA BERSAMA PAPUA,Certificate holder,INDONESIA,/api/v1/Certification/a02Do000001iSPvIAM/PrintFile?culture=en,
a0240000005sSHFAA2,0014000000PeYmLAAV,Terminated,FSC-C007728,SGS-COC-005177,COC,CV. Kayu Manis,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sSHFAA2/PrintFile?culture=en,
a0240000007xJDgAAM,0014000000cC6hZAAS,Terminated,FSC-C108734,NC-COC-005766,COC,CV. Kayu Manis,Certificate holder,INDONESIA,/api/v1/Certification/a0240000007xJDgAAM/PrintFile?culture=en,
a024y00000o801jAAA,0014y00002ZMbCaAAL,Terminated,FSC-C173289,NC-COC-066377,COC,CV. Kayu Murni,Certificate holder,INDONESIA,/api/v1/Certification/a024y00000o801jAAA/PrintFile?culture=en,
a023300000WS2NBAA1,0013300001fycySAAQ,Valid,FSC-C129415,CU-COC-857403,COC,CV. Kharisma Duta Utama,Certificate holder,INDONESIA,/api/v1/Certification/a023300000WS2NBAA1/PrintFile?culture=en,
a02Do000001fzHmIAI,001Do000003nGLmIAM,Suspended,FSC-C184139,CU-COC-892230,COC,CV. MITRA INTERIOR INDONESIA,Certificate holder,INDONESIA,/api/v1/Certification/a02Do000001fzHmIAI/PrintFile?culture=en,
a024000000QfSmdAAF,0014000001XqZaBAAV,Valid,FSC-C123884,SGSHK-COC-440029,COC,CV. Mandiri Abadi,Certificate holder,INDONESIA,/api/v1/Certification/a024000000QfSmdAAF/PrintFile?culture=en,
a02f300000lpXf0AAE,001f3000021am24AAA,Terminated,FSC-C158677,SGSHK-COC-440063,COC,CV. Mediatama Perkasa,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000lpXf0AAE/PrintFile?culture=en,
a0240000005sUtDAAU,0014000000PedLUAAZ,Terminated,FSC-C017770,IC-COC-100030,COC,"CV. Mulia Perkasa, Manufacturing of Furniture",Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sUtDAAU/PrintFile?culture=en,
a024y00000jqqdPAAQ,0014y00002koESKAA2,Valid,FSC-C182449,PBN-COC-070828,COC,CV. Murni Palace,Certificate holder,INDONESIA,/api/v1/Certification/a024y00000jqqdPAAQ/PrintFile?culture=en,
a023300000aye49AAA,0013300001ikv5mAAA,Terminated,FSC-C130030,TUVDC-COC-100889,COC,CV. Mutiara Jepara Indofurni,Certificate holder,INDONESIA,/api/v1/Certification/a023300000aye49AAA/PrintFile?culture=en,
a024y00000m4o4UAAQ,0014y000021VlRRAA0,Terminated,FSC-C163989,NC-COC-064548,COC,CV. Naza Art Furniture,Certificate holder,INDONESIA,/api/v1/Certification/a024y00000m4o4UAAQ/PrintFile?culture=en,
a0240000007SQLpAAO,0014000000Zu7hKAAR,Terminated,FSC-C107012,RA-COC-005604,COC,CV. Property,Certificate holder,INDONESIA,/api/v1/Certification/a0240000007SQLpAAO/PrintFile?culture=en,
a02UV000009Pr3yYAC,001UV00000Lzd28YAB,Valid,FSC-C212967,CU-COC-907960,COC,CV. Putra Makmur Lestari,Certificate holder,INDONESIA,/api/v1/Certification/a02UV000009Pr3yYAC/PrintFile?culture=en,
a0240000007mVvfAAE,0014000000bGdkKAAS,Terminated,FSC-C107831,TUVDC-COC-100871,COC,CV. Queen,Certificate holder,INDONESIA,/api/v1/Certification/a0240000007mVvfAAE/PrintFile?culture=en,
a0240000007TQ5jAAG,0014000000aUoOYAA0,Terminated,FSC-C107373,SW-COC-005639,COC,CV. Rama Citra Indo Furniture,Certificate holder,INDONESIA,/api/v1/Certification/a0240000007TQ5jAAG/PrintFile?culture=en,
a024000000C5xcOAAR,0014000000klr3iAAA,Valid,FSC-C113657,PBN-COC-006213,COC,CV. Re-Born,Certificate holder,INDONESIA,/api/v1/Certification/a024000000C5xcOAAR/PrintFile?culture=en,
a02UV00000EAOozYAH,001UV00000TNwVeYAL,Valid,FSC-C218454,GCL-COC-500239,COC,CV. Rivalve Living Creation,Certificate holder,INDONESIA,/api/v1/Certification/a02UV00000EAOozYAH/PrintFile?culture=en,
a024000000DKgJ1AAL,0014000000mTLafAAG,Terminated,FSC-C114622,TUVDC-COC-100664,COC,CV. Roda Jati,Certificate holder,INDONESIA,/api/v1/Certification/a024000000DKgJ1AAL/PrintFile?culture=en,
a0240000007nsmyAAA,0014000000bZiNjAAK,Terminated,FSC-C108078,IC-COC-100275,COC,CV. SABHA,Certificate holder,INDONESIA,/api/v1/Certification/a0240000007nsmyAAA/PrintFile?culture=en,
a02f300000jTMs9AAG,001f300001we103AAA,Valid,FSC-C150566,PBN-COC-056425,COC,CV. Safira Wood,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000jTMs9AAG/PrintFile?culture=en,
a0240000008nFkbAAE,001f3000021TbJ0AAK,Valid,FSC-C110432,SCS-COC-007270,COC,CV. Salim Sukses Sarana,Site,INDONESIA,/api/v1/Certification/a0240000008nFkbAAE/PrintFile?culture=en,
a02f300000gIYO0AAO,001f300001rYfwGAAS,Terminated,FSC-C140098,SA-COC-006220,COC,CV. Sinar Panelindo Utama,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000gIYO0AAO/PrintFile?culture=en,
a02f300000gIh63AAC,001f300001tpNh8AAE,Terminated,FSC-C140350,CU-COC-857859,COC,CV. Solan Printing,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000gIh63AAC/PrintFile?culture=en,
a024000000AiAT3AAN,0014000000hjSn7AAE,Terminated,FSC-C112537,NC-COC-006163,COC,CV. Sunteak Alliance,Certificate holder,INDONESIA,/api/v1/Certification/a024000000AiAT3AAN/PrintFile?culture=en,
a024000000C8HHiAAN,0014000000kmO49AAE,Terminated,FSC-C113724,RA-COC-006217,COC,CV. Surya Furniture,Certificate holder,INDONESIA,/api/v1/Certification/a024000000C8HHiAAN/PrintFile?culture=en,
a02f300000k5ugUAAQ,001f300001y3FW3AAM,Terminated,FSC-C152806,SGSHK-COC-440025,COC,CV. Surya Furniture,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000k5ugUAAQ/PrintFile?culture=en,
a02f300000e0yULAAY,001f300001rYdl9AAC,Suspended,FSC-C138586,SGSHK-COC-440047,COC,CV. Surya Terang,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000e0yULAAY/PrintFile?culture=en,
a02Do00000142bhIAA,001Do000009G2mMIAS,Valid,FSC-C188466,GCL-COC-500248,COC,CV. Teak Living,Certificate holder,INDONESIA,/api/v1/Certification/a02Do00000142bhIAA/PrintFile?culture=en,
a02f300000gJe3XAAS,001f300001tqbtbAAA,Valid,FSC-C142478,SGSHK-COC-440052,COC,CV. Trimitra Kencana,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000gJe3XAAS/PrintFile?culture=en,
a024000000DK5JyAAL,0014000000mTBy7AAG,Valid,FSC-C114600,TUVDC-COC-100875,COC,CV. Valasindo Sentra Usaha,Certificate holder,INDONESIA,/api/v1/Certification/a024000000DK5JyAAL/PrintFile?culture=en,
a02f300000e0fRoAAI,001f300001rXQvAAAW,Terminated,FSC-C137769,NC-COC-036255,COC,CV. Wana Jaya,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000e0fRoAAI/PrintFile?culture=en,
a024y00000o79QvAAI,0014y00002UNBbxAAH,Terminated,FSC-C171230,CU-COC-881057,COC,CV. Wira JAYA,Certificate holder,INDONESIA,/api/v1/Certification/a024y00000o79QvAAI/PrintFile?culture=en,
a0240000007TdDhAAK,0014000000aVr3CAAS,Terminated,FSC-C107436,SW-COC-005617,COC,CV. Yudhistira,Certificate holder,INDONESIA,/api/v1/Certification/a0240000007TdDhAAK/PrintFile?culture=en,
a024000000CtG9OAAV,0014000000vY4ZfAAK,Terminated,FSC-C114315,SA-FM/COC-004248,FM/COC,Carangwulung,Site,INDONESIA,/api/v1/Certification/a024000000CtG9OAAV/PrintFile?culture=en,
a02f300000gIoDNAA0,001Do000002nY27IAE,Valid,FSC-C140552,SA-FM/COC-006782,FM/COC,Citra Sejahtera Abadi,Expired site,INDONESIA,/api/v1/Certification/a02f300000gIoDNAA0/PrintFile?culture=en,
a0240000005sS4YAAU,0014000000T8g6yAAB,Terminated,FSC-C006941,SW-COC-003932,COC,D-Bodhi Pte. Ltd,Site,INDONESIA,/api/v1/Certification/a0240000005sS4YAAU/PrintFile?culture=en,
a024000000CzmYsAAJ,0014000001EoMPcAAN,Terminated,FSC-C114372,SA-FM/COC-004475,FM/COC,Ds. Deles,Site,INDONESIA,/api/v1/Certification/a024000000CzmYsAAJ/PrintFile?culture=en,
a024000000CzmYsAAJ,0014000001EoMPmAAN,Terminated,FSC-C114372,SA-FM/COC-004475,FM/COC,Ds. Getas,Site,INDONESIA,/api/v1/Certification/a024000000CzmYsAAJ/PrintFile?culture=en,
a024000000CzmYsAAJ,0014000001EoMPDAA3,Terminated,FSC-C114372,SA-FM/COC-004475,FM/COC,Ds. Kalirejo,Site,INDONESIA,/api/v1/Certification/a024000000CzmYsAAJ/PrintFile?culture=en,
a024000000CzmYsAAJ,0014000001EoMP3AAN,Terminated,FSC-C114372,SA-FM/COC-004475,FM/COC,Ds. Kebaturan,Site,INDONESIA,/api/v1/Certification/a024000000CzmYsAAJ/PrintFile?culture=en,
a024000000CzmYsAAJ,0014000001EoMPhAAN,Terminated,FSC-C114372,SA-FM/COC-004475,FM/COC,Ds. Purbo,Site,INDONESIA,/api/v1/Certification/a024000000CzmYsAAJ/PrintFile?culture=en,
a024000000CzmYsAAJ,0014000001EoMPwAAN,Terminated,FSC-C114372,SA-FM/COC-004475,FM/COC,Ds. Sibebek,Site,INDONESIA,/api/v1/Certification/a024000000CzmYsAAJ/PrintFile?culture=en,
